run_id,config,incident_id,complexity,latency_s,success,workload,justified,alpha,noise_sigma,is_attacked,attack_detected,pof,fatigue_mult,total_cost,window_var_feature
3,dt_multi_no_chain,2,high,23.54,1,7.37,0,0.012512,0.03,0,1,0.1722,1.0,14500,1.439e-05
3,dt_multi_no_chain,3,medium,6132.55,1,11.14,0,0.005656,0.02,0,1,0.2619,1.0,14500,1.861e-05
3,dt_multi_no_chain,4,medium,1088.4,1,10.54,0,0.006261,0.02,0,1,0.1675,1.0,14500,1.699e-05
3,dt_multi_no_chain,5,medium,9.94,1,8.22,0,0.00713,0.02,0,1,0.1874,1.0,14500,2.728e-05
3,dt_multi_no_chain,6,high,4701.86,1,9.83,0,0.012237,0.03,0,1,0.1655,1.0,14500,4.92e-06
3,dt_multi_no_chain,7,medium,5409.8,1,14.37,0,0.005346,0.02,0,1,0.1501,1.0,14500,2.508e-05
3,dt_multi_no_chain,8,medium,4693.16,1,7.47,1,0.005805,0.02,0,1,0.2346,1.0,14500,1.32e-06
3,dt_multi_no_chain,9,low,11884.51,1,6.78,1,0.003822,0.01,0,1,0.1826,1.0,14500,3.388e-05
3,dt_multi_no_chain,10,low,127.02,0,13.01,0,0.002987,0.01,0,1,0.1646,1.0,1502500,5.408e-05
3,dt_multi_no_chain,11,low,15847.33,1,7.41,0,0.003303,0.01,0,1,0.2748,1.0,14500,2.983e-05
3,dt_multi_no_chain,12,medium,3970.82,0,7.54,0,0.007135,0.02,0,1,0.1509,1.0,1502500,1.323e-05
3,dt_multi_no_chain,13,high,42499.79,0,5.26,0,0.012848,0.03,1,1,0.065,1.0,1502500,6.329e-05
3,dt_multi_no_chain,14,medium,1449.66,1,8.86,0,0.005121,0.02,0,1,0.1743,1.0,14500,1.989e-05
3,dt_multi_no_chain,15,high,1104.1,1,8.49,0,0.012458,0.03,0,1,0.1767,1.0,14500,3.215e-05
3,dt_multi_no_chain,16,high,22.37,1,9.93,0,0.014401,0.03,0,1,0.2852,1.0,14500,1.87e-05
3,dt_multi_no_chain,17,low,4685.52,1,11.48,0,0.002513,0.01,0,1,0.1522,1.0,14500,6.192e-05
3,dt_multi_no_chain,18,low,4.19,0,10.19,0,0.002488,0.01,0,1,0.1566,1.0,1502500,2.92e-05
3,dt_multi_no_chain,19,low,11.12,1,7.34,0,0.002521,0.01,0,1,0.15,1.0,14500,0.00016294
3,dt_multi_no_chain,20,low,10.51,0,11.09,0,0.002693,0.01,1,1,0.0215,1.0,1502500,5.289e-05
3,dt_multi_no_chain,21,high,1458.85,0,4.43,0,0.012234,0.03,0,1,0.2155,1.0,1502500,8.19e-06
3,dt_multi_no_chain,22,medium,11.73,1,9.7,0,0.005141,0.02,0,1,0.2314,1.0,14500,0.0
3,dt_multi_no_chain,23,low,5.55,0,10.15,0,0.003418,0.01,0,1,0.1633,1.0,1502500,0.00012229
3,dt_multi_no_chain,24,medium,14.65,1,8.66,0,0.004828,0.02,0,1,0.2193,1.0,14500,1.202e-05
3,dt_multi_no_chain,25,low,1.66,1,8.98,0,0.003372,0.01,0,1,0.1686,1.0,14500,7.41e-06
3,dt_multi_no_chain,26,low,8.36,1,8.23,0,0.003277,0.01,0,1,0.1639,1.0,14500,4.519e-05
3,dt_multi_no_chain,27,high,381.65,1,15.31,0,0.011192,0.03,0,1,0.3317,1.013,14500,1.394e-05
3,dt_multi_no_chain,28,high,383.74,0,13.96,0,0.015989,0.03,0,1,0.2852,1.0,1502500,9.51e-06
3,dt_multi_no_chain,29,low,5.93,1,10.81,0,0.002899,0.01,0,1,0.1608,1.0,14500,3.013e-05
3,dt_multi_no_chain,30,low,127.01,0,12.0,0,0.003173,0.01,0,1,0.1924,1.0,1502500,9.63e-05
3,dt_multi_no_chain,31,medium,373.04,1,8.22,0,0.007753,0.02,0,1,0.1945,1.0,14500,1.471e-05
3,dt_multi_no_chain,32,medium,4691.13,1,6.3,0,0.004998,0.02,0,1,0.1971,1.0,14500,9.1e-06
3,dt_multi_no_chain,33,low,8.92,1,12.27,0,0.003657,0.01,0,1,0.1567,1.0,14500,4.259e-05
3,dt_multi_no_chain,34,high,19.74,1,9.15,0,0.011266,0.03,0,1,0.2179,1.0,14500,1.234e-05
3,dt_multi_no_chain,35,high,19.43,0,9.09,0,0.010472,0.03,0,1,0.2496,1.0,1502500,8.42e-06
3,dt_multi_no_chain,36,high,22.3,1,13.12,0,0.015402,0.03,0,1,0.1793,1.0,14500,3.38e-06
3,dt_multi_no_chain,37,high,24.15,1,8.21,0,0.014754,0.03,0,1,0.155,1.0,14500,3.312e-05
3,dt_multi_no_chain,38,low,8.15,1,7.5,0,0.002755,0.01,0,1,0.1605,1.0,14500,5.077e-05
3,dt_multi_no_chain,39,high,22.34,0,8.83,1,0.011287,0.03,0,1,0.1718,1.0,1502500,1.571e-05
3,dt_multi_no_chain,40,medium,371.68,1,7.18,0,0.004382,0.02,0,1,0.249,1.0,14500,9.3e-06
3,dt_multi_no_chain,41,medium,10451.88,1,10.5,0,0.006352,0.02,0,1,0.1568,1.0,14500,9.46e-06
3,dt_multi_no_chain,42,high,21981.62,0,11.05,0,0.012295,0.03,1,1,0.0754,1.0,1502500,4.815e-05
3,dt_multi_no_chain,43,low,4.68,1,10.36,0,0.003083,0.01,0,1,0.153,1.0,14500,0.00015701
3,dt_multi_no_chain,44,low,122.84,0,5.19,0,0.003139,0.01,1,1,0.064,1.0,1502500,0.00014964
3,dt_multi_no_chain,45,medium,11170.51,1,9.37,0,0.005849,0.02,0,1,0.16,1.0,14500,3.34e-06
3,dt_multi_no_chain,46,low,10.94,1,14.5,0,0.003583,0.01,0,1,0.151,1.0,14500,2.214e-05
3,dt_multi_no_chain,47,low,125.23,0,9.97,0,0.002752,0.01,0,1,0.2513,1.0,1502500,2.194e-05
3,dt_multi_no_chain,48,medium,10.66,1,10.98,0,0.004276,0.02,0,1,0.1706,1.0,14500,1.548e-05
3,dt_multi_no_chain,49,medium,16570.36,1,12.52,0,0.003993,0.02,0,1,0.179,1.0,14500,1.569e-05
3,dt_multi_no_chain,50,medium,10.87,1,8.39,0,0.006405,0.02,0,1,0.333,1.0,14500,7.34e-06
3,dt_multi_no_chain,51,low,6.71,1,10.08,1,0.003497,0.01,0,1,0.1581,1.0,14500,4.505e-05
3,dt_multi_no_chain,52,medium,10450.63,1,9.67,0,0.005611,0.02,0,1,0.1601,1.0,14500,1.788e-05
3,dt_multi_no_chain,53,low,4.4,1,9.13,0,0.00328,0.01,0,1,0.2533,1.0,14500,3.037e-05
3,dt_multi_no_chain,54,high,20.17,0,5.24,0,0.014393,0.03,0,1,0.1999,1.0,1502500,1.324e-05
3,dt_multi_no_chain,55,low,1086.11,1,8.71,0,0.003074,0.01,0,1,0.1919,1.0,14500,7.206e-05
3,dt_multi_no_chain,56,high,381.37,1,9.94,1,0.010177,0.03,0,1,0.1646,1.0,14500,2.74e-05
3,dt_multi_no_chain,57,high,24.06,1,9.98,0,0.013753,0.03,0,1,0.1535,1.0,14500,1.03e-05
3,dt_multi_no_chain,58,medium,5170.73,0,10.22,0,0.005332,0.02,0,1,0.2521,1.0,1502500,9.65e-06
3,dt_multi_no_chain,59,medium,8.51,1,10.07,0,0.00675,0.02,1,1,0.1739,1.0,14500,0.00012875
3,dt_multi_no_chain,60,high,20.9,0,9.6,0,0.009798,0.03,0,1,0.1599,1.0,1502500,1.807e-05
3,dt_multi_no_chain,61,low,6.49,1,10.27,0,0.002917,0.01,0,1,0.1746,1.0,14500,6.554e-05
3,dt_multi_no_chain,62,low,5.07,1,7.33,0,0.003213,0.01,0,1,0.1591,1.0,14500,0.00013873
3,dt_multi_no_chain,63,high,3259.24,1,7.97,0,0.009601,0.03,0,1,0.178,1.0,14500,7.95e-06
3,dt_multi_no_chain,64,high,2543.93,0,9.08,1,0.013172,0.03,0,1,0.3722,1.0,1502500,7.07e-06
3,dt_multi_no_chain,65,medium,13.09,1,8.76,0,0.007183,0.02,0,1,0.1815,1.0,14500,1.747e-05
3,dt_multi_no_chain,66,medium,1811.31,1,9.36,0,0.006893,0.02,0,1,0.1644,1.0,14500,3.227e-05
3,dt_multi_no_chain,67,medium,731.23,1,8.28,0,0.006006,0.02,0,1,0.3545,1.0,14500,2.408e-05
3,dt_multi_no_chain,68,low,4.34,1,10.77,0,0.00304,0.01,0,1,0.1664,1.0,14500,0.00012655
3,dt_multi_no_chain,69,low,3.83,1,12.56,0,0.002284,0.01,0,1,0.1525,1.0,14500,0.00012252
3,dt_multi_no_chain,70,medium,11.05,1,8.41,0,0.006946,0.02,0,1,0.1568,1.0,14500,3.041e-05
3,dt_multi_no_chain,71,low,8.22,1,8.88,0,0.003416,0.01,0,1,0.2803,1.0,14500,0.00010676
3,dt_multi_no_chain,72,medium,372.12,1,10.2,0,0.005822,0.02,0,1,0.2333,1.0,14500,4.164e-05
3,dt_multi_no_chain,73,medium,10.08,1,9.11,0,0.005261,0.02,0,1,0.2083,1.0,14500,1.302e-05
3,dt_multi_no_chain,74,medium,50529.79,0,7.14,0,0.005896,0.02,1,1,0.1469,1.0,1502500,0.00014281
3,dt_multi_no_chain,75,low,2882.7,1,11.04,0,0.00295,0.01,0,1,0.1545,1.0,14500,9.594e-05
3,dt_multi_no_chain,76,low,6.7,1,7.56,1,0.001701,0.01,0,1,0.2385,1.0,14500,0.0001444
3,dt_multi_no_chain,77,medium,11.15,1,6.55,0,0.004997,0.02,0,1,0.1623,1.0,14500,2.989e-05
3,dt_multi_no_chain,78,high,739.8,0,11.72,0,0.013573,0.03,0,1,0.2155,1.0,1502500,2.3e-06
3,dt_multi_no_chain,79,high,3263.49,1,5.37,0,0.011644,0.03,0,1,0.1521,1.0,14500,1.781e-05
3,dt_multi_no_chain,80,medium,55215.22,0,7.78,0,0.007001,0.02,1,1,0.0747,1.0,1502500,9.687e-05
3,dt_multi_no_chain,81,low,7.98,1,8.8,1,0.003128,0.01,0,1,0.1664,1.0,14500,1.076e-05
3,dt_multi_no_chain,82,low,7.04,0,10.09,0,0.003839,0.01,0,1,0.1996,1.0,1502500,2.979e-05
3,dt_multi_no_chain,83,low,6.23,1,6.83,0,0.002988,0.01,0,1,0.1583,1.0,14500,0.00010491
3,dt_multi_no_chain,84,high,2180.79,0,6.18,0,0.010435,0.03,0,1,0.3916,1.0,1502500,1.921e-05
3,dt_multi_no_chain,85,low,6.82,1,12.24,1,0.003026,0.01,1,1,0.0678,1.0,14500,0.00015629
3,dt_multi_no_chain,86,low,2.87,1,10.29,0,0.002625,0.01,0,1,0.1689,1.0,14500,2.48e-05
3,dt_multi_no_chain,87,high,383.01,1,8.35,0,0.012409,0.03,0,1,0.2131,1.0,14500,4.056e-05
3,dt_multi_no_chain,88,high,22.11,0,9.14,0,0.013167,0.03,0,1,0.159,1.0,1502500,2.126e-05
3,dt_multi_no_chain,89,low,8.75,1,5.92,0,0.00255,0.01,0,1,0.0925,1.0,14500,0.00010357
3,dt_multi_no_chain,90,medium,86411.92,0,12.38,0,0.004744,0.02,1,1,0.0875,1.0,1502500,0.00010405
3,dt_multi_no_chain,91,medium,730.91,1,9.69,0,0.005932,0.02,0,1,0.1944,1.0,14500,9.89e-06
3,dt_multi_no_chain,92,low,4.69,1,4.88,1,0.003702,0.01,0,1,0.183,1.0,14500,5.786e-05
3,dt_multi_no_chain,93,high,1462.85,1,7.47,0,0.014741,0.03,0,1,0.1643,1.0,14500,2.014e-05
3,dt_multi_no_chain,94,high,22.84,0,9.86,0,0.014324,0.03,0,1,0.2932,1.0,1502500,1.634e-05
3,dt_multi_no_chain,95,high,21.88,1,11.71,0,0.010632,0.03,0,1,0.189,1.0,14500,6.5e-06
3,dt_multi_no_chain,96,low,14041.17,1,6.53,1,0.002631,0.01,0,1,0.2369,1.0,14500,0.0001324
3,dt_multi_no_chain,97,high,22.75,1,8.03,0,0.012763,0.03,0,1,0.1727,1.0,14500,2.535e-05
3,dt_multi_no_chain,98,low,10.87,1,6.85,0,0.003434,0.01,0,1,0.247,1.0,14500,0.00011392
3,dt_multi_no_chain,99,medium,2173.55,1,6.02,0,0.005842,0.02,0,1,0.1764,1.0,14500,1.715e-05
3,dt_multi_no_chain,100,low,8.72,1,4.07,1,0.002985,0.01,0,1,0.1771,1.0,14500,5.244e-05
3,dt_multi_no_chain,101,high,379.84,1,8.42,0,0.010763,0.03,0,1,0.1529,1.0,14500,2.893e-05
3,dt_multi_no_chain,102,high,19.73,1,7.68,0,0.010274,0.03,0,1,0.1871,1.0,14500,1.713e-05
3,dt_multi_no_chain,103,medium,3249.61,1,10.25,1,0.005767,0.02,0,1,0.1617,1.0,14500,3e-05
3,dt_multi_no_chain,104,low,7.21,1,9.96,0,0.002924,0.01,0,1,0.1557,1.0,14500,6.129e-05
3,dt_multi_no_chain,105,high,136.7,0,12.38,0,0.008979,0.03,0,1,0.3011,1.0,1502500,9.22e-06
3,dt_multi_no_chain,106,medium,11.61,1,7.65,0,0.005943,0.02,0,1,0.2118,1.0,14500,1.207e-05
3,dt_multi_no_chain,107,medium,12.03,1,7.46,0,0.007113,0.02,0,1,0.426,1.0,14500,1.332e-05
3,dt_multi_no_chain,108,low,8.11,1,7.67,0,0.002896,0.01,0,1,0.1638,1.0,14500,6.956e-05
3,dt_multi_no_chain,109,low,8.69,1,9.51,0,0.002194,0.01,0,1,0.1945,1.0,14500,6.551e-05
3,dt_multi_no_chain,110,medium,23407.5,0,9.3,0,0.006933,0.02,1,1,0.0924,1.0,1502500,0.00015684
3,dt_multi_no_chain,111,low,19091.0,1,11.06,0,0.003348,0.01,0,1,0.1592,1.0,14500,1.196e-05
3,dt_multi_no_chain,112,high,19.99,1,10.45,0,0.014559,0.03,0,1,0.371,1.0,14500,1.258e-05
3,dt_multi_no_chain,113,low,15123.99,1,11.05,0,0.003693,0.01,0,1,0.1637,1.0,14500,5.38e-05
3,dt_multi_no_chain,114,medium,11.53,1,7.82,0,0.005852,0.02,0,1,0.199,1.0,14500,6.22e-06
3,dt_multi_no_chain,115,low,6.83,1,11.08,0,0.003034,0.01,0,1,0.1502,1.0,14500,8.723e-05
3,dt_multi_no_chain,116,high,16.71,1,9.2,0,0.013149,0.03,0,1,0.2038,1.0,14500,4.89e-06
3,dt_multi_no_chain,117,low,3.91,1,9.28,0,0.003401,0.01,1,1,0.24,1.0,14500,9.332e-05
3,dt_multi_no_chain,118,low,4.61,1,4.29,1,0.003188,0.01,0,1,0.1645,1.0,14500,0.00014439
3,dt_multi_no_chain,119,high,741.45,0,10.41,0,0.011241,0.03,0,1,0.2694,1.0,1502500,2.882e-05
4,dt_multi_no_chain,0,medium,732.36,1,11.02,0,0.006712,0.02,0,1,0.1506,1.0,14500,1.543e-05
4,dt_multi_no_chain,1,high,379.86,0,5.6,1,0.011812,0.03,0,1,0.2392,1.0,1502500,2.912e-05
4,dt_multi_no_chain,2,medium,8653.83,1,9.69,0,0.006703,0.02,1,1,0.1455,1.0,14500,9.471e-05
4,dt_multi_no_chain,3,medium,12.58,0,7.82,0,0.007426,0.02,0,1,0.1719,1.0,1502500,4.36e-06
4,dt_multi_no_chain,4,low,6489.24,1,12.69,0,0.002628,0.01,0,1,0.2308,1.0,14500,1.755e-05
4,dt_multi_no_chain,5,low,7.69,1,6.39,0,0.003378,0.01,0,1,0.1618,1.0,14500,2.656e-05
4,dt_multi_no_chain,6,low,7.79,1,8.54,0,0.002454,0.01,0,1,0.1531,1.0,14500,1.08e-05
4,dt_multi_no_chain,7,high,1820.5,0,10.19,0,0.012095,0.03,0,1,0.1803,1.0,1502500,2.97e-06
4,dt_multi_no_chain,8,low,6.01,1,7.53,1,0.002915,0.01,0,1,0.1607,1.0,14500,3.052e-05
4,dt_multi_no_chain,9,medium,372.23,1,11.2,0,0.005801,0.02,1,1,0.0655,1.0,14500,8.746e-05
4,dt_multi_no_chain,10,medium,12.83,1,7.82,0,0.007076,0.02,0,1,0.2264,1.0,14500,1.602e-05
4,dt_multi_no_chain,11,low,4.29,1,8.03,1,0.003278,0.01,0,1,0.1869,1.0,14500,3.283e-05
4,dt_multi_no_chain,12,medium,730.98,1,11.93,0,0.005525,0.02,0,1,0.2019,1.0,14500,2.119e-05
4,dt_multi_no_chain,13,medium,11170.29,1,8.17,0,0.005736,0.02,0,1,0.1803,1.0,14500,1.44e-05
4,dt_multi_no_chain,14,low,7.01,1,11.76,0,0.002545,0.01,0,1,0.2005,1.0,14500,0.00016739
4,dt_multi_no_chain,15,low,3.67,1,8.53,1,0.00354,0.01,0,1,0.1544,1.0,14500,3.451e-05
4,dt_multi_no_chain,16,medium,11532.12,1,10.27,0,0.00693,0.02,0,1,0.1987,1.0,14500,1.19e-05
4,dt_multi_no_chain,17,low,4.5,1,9.03,0,0.003739,0.01,0,1,0.2351,1.0,14500,6.34e-05
4,dt_multi_no_chain,18,low,5.85,1,8.99,0,0.002795,0.01,0,1,0.1576,1.0,14500,6.617e-05
4,dt_multi_no_chain,19,medium,5050.67,1,9.93,0,0.00847,0.02,0,1,0.1579,1.0,14500,8.34e-06
4,dt_multi_no_chain,20,medium,371.57,0,7.26,0,0.005958,0.02,0,1,0.2274,1.0,1502500,1.63e-05
4,dt_multi_no_chain,21,high,15859.73,0,9.13,0,0.013948,0.03,1,1,0.127,1.0,1502500,0.0001031
4,dt_multi_no_chain,22,high,379.17,0,8.96,0,0.014748,0.03,0,1,0.1966,1.0,1502500,1.105e-05
4,dt_multi_no_chain,23,high,21.84,1,11.08,0,0.011129,0.03,0,1,0.4255,1.0,14500,2.31e-05
4,dt_multi_no_chain,24,low,5.4,1,8.02,0,0.002641,0.01,0,1,0.1594,1.0,14500,5.3e-07
4,dt_multi_no_chain,25,high,381.05,0,9.44,0,0.012014,0.03,0,1,0.2676,1.0,1502500,1.317e-05
4,dt_multi_no_chain,26,high,1460.4,1,8.57,0,0.015151,0.03,0,1,0.1805,1.0,14500,9.82e-06
4,dt_multi_no_chain,27,high,1100.07,1,11.18,1,0.014042,0.03,0,1,0.2097,1.0,14500,2.894e-05
4,dt_multi_no_chain,28,low,4.41,1,9.09,0,0.00247,0.01,0,1,0.153,1.0,14500,0.00014248
4,dt_multi_no_chain,29,high,22.06,1,10.06,0,0.01183,0.03,0,1,0.21,1.0,14500,2.026e-05
4,dt_multi_no_chain,30,medium,9.39,1,4.42,0,0.00807,0.02,0,1,0.1971,1.0,14500,7.68e-06
4,dt_multi_no_chain,31,low,7.62,1,9.3,0,0.002741,0.01,0,1,0.2366,1.0,14500,3.647e-05
4,dt_multi_no_chain,32,low,6.68,1,11.07,0,0.002896,0.01,0,1,0.1506,1.0,14500,3.025e-05
4,dt_multi_no_chain,33,medium,5051.53,1,10.73,0,0.007177,0.02,0,1,0.1679,1.0,14500,4.5e-07
4,dt_multi_no_chain,34,low,7.42,1,7.48,1,0.002933,0.01,1,1,0.0537,1.0,14500,4.764e-05
4,dt_multi_no_chain,35,high,379.18,1,8.05,0,0.009861,0.03,0,1,0.2124,1.0,14500,5.54e-06
4,dt_multi_no_chain,36,low,6.18,0,10.18,0,0.002752,0.01,0,1,0.1548,1.0,1502500,4.3e-05
4,dt_multi_no_chain,37,low,6.33,1,5.89,0,0.00315,0.01,1,1,0.1373,1.0,14500,3.788e-05
4,dt_multi_no_chain,38,medium,15490.66,0,9.99,0,0.005051,0.02,1,1,0.0798,1.0,1502500,9.404e-05
4,dt_multi_no_chain,39,medium,10.72,1,10.93,0,0.004827,0.02,0,1,0.1625,1.0,14500,1.886e-05
4,dt_multi_no_chain,40,low,5.58,1,8.24,0,0.003216,0.01,0,1,0.1628,1.0,14500,9.701e-05
4,dt_multi_no_chain,41,high,141.2,0,11.16,0,0.013831,0.03,0,1,0.1656,1.0,1502500,7.9e-07
4,dt_multi_no_chain,42,low,125.65,0,9.9,1,0.003538,0.01,0,1,0.1896,1.0,1502500,9.015e-05
4,dt_multi_no_chain,43,low,5.53,1,9.52,0,0.00378,0.01,1,1,0.1329,1.0,14500,7.232e-05
4,dt_multi_no_chain,44,medium,8.82,1,7.91,0,0.005313,0.02,0,1,0.217,1.0,14500,3.806e-05
4,dt_multi_no_chain,45,low,6.56,1,8.64,0,0.003849,0.01,0,1,0.2047,1.0,14500,3.253e-05
4,dt_multi_no_chain,46,medium,372.7,1,10.14,1,0.006838,0.02,0,1,0.1529,1.0,14500,2.581e-05
4,dt_multi_no_chain,47,medium,730.23,1,6.59,1,0.005945,0.02,0,1,0.1501,1.0,14500,7.35e-06
4,dt_multi_no_chain,48,high,10457.74,1,10.76,0,0.010216,0.03,1,1,0.1115,1.0,14500,7.516e-05
4,dt_multi_no_chain,49,medium,4329.31,0,8.98,0,0.006095,0.02,0,1,0.3766,1.0,1502500,3.81e-06
4,dt_multi_no_chain,50,medium,4328.05,1,10.27,0,0.007694,0.02,0,1,0.1563,1.0,14500,7.38e-06
4,dt_multi_no_chain,51,high,3263.04,0,8.34,1,0.01522,0.03,0,1,0.1614,1.0,1502500,1.198e-05
4,dt_multi_no_chain,52,low,9.17,1,6.91,0,0.00302,0.01,0,1,0.1573,1.0,14500,7.197e-05
4,dt_multi_no_chain,53,low,16562.61,1,9.4,0,0.002556,0.01,0,1,0.151,1.0,14500,8.679e-05
4,dt_multi_no_chain,54,medium,1093.89,1,10.26,0,0.005378,0.02,0,1,0.1771,1.0,14500,1.031e-05
4,dt_multi_no_chain,55,low,1.82,1,12.62,0,0.001996,0.01,0,1,0.3219,1.0,14500,0.00012035
4,dt_multi_no_chain,56,low,3.8,1,8.83,0,0.003465,0.01,0,1,0.1535,1.0,14500,2.159e-05
4,dt_multi_no_chain,57,high,384.58,1,10.46,0,0.014811,0.03,0,1,0.239,1.0,14500,4.3e-07
4,dt_multi_no_chain,58,high,18.93,0,7.61,0,0.012546,0.03,0,1,0.1937,1.0,1502500,8.2e-07
4,dt_multi_no_chain,59,low,5.91,1,11.05,0,0.003167,0.01,0,1,0.1603,1.0,14500,3.327e-05
4,dt_multi_no_chain,60,high,16224.85,0,9.11,0,0.011364,0.03,1,1,0.0896,1.0,1502500,0.00016316
4,dt_multi_no_chain,61,high,3620.36,1,9.53,0,0.012159,0.03,0,1,0.157,1.0,14500,6.76e-06
4,dt_multi_no_chain,62,high,21.85,0,6.0,0,0.01459,0.03,0,1,0.2963,1.0,1502500,5.16e-06
4,dt_multi_no_chain,63,high,1821.69,1,11.09,0,0.012656,0.03,0,1,0.1777,1.0,14500,2.258e-05
4,dt_multi_no_chain,64,medium,1448.75,1,9.0,0,0.005866,0.02,0,1,0.4109,1.0,14500,2.13e-06
4,dt_multi_no_chain,65,low,5.58,1,9.14,1,0.003323,0.01,0,1,0.181,1.0,14500,3.998e-05
4,dt_multi_no_chain,66,low,7.64,1,9.52,0,0.003148,0.01,0,1,0.4328,1.0,14500,2.808e-05
4,dt_multi_no_chain,67,medium,9.8,1,9.21,0,0.006094,0.02,0,1,0.1567,1.0,14500,5.89e-06
4,dt_multi_no_chain,68,high,23.04,1,5.83,1,0.014527,0.03,0,1,0.2411,1.0,14500,5.13e-06
4,dt_multi_no_chain,69,high,743.91,1,10.18,0,0.010116,0.03,0,1,0.166,1.0,14500,7.2e-06
4,dt_multi_no_chain,70,medium,1809.99,1,9.3,0,0.005825,0.02,0,1,0.2152,1.0,14500,1.679e-05
4,dt_multi_no_chain,71,medium,2888.82,1,7.92,0,0.007704,0.02,0,1,0.4009,1.0,14500,2.033e-05
4,dt_multi_no_chain,72,low,5.17,1,11.6,0,0.003655,0.01,0,1,0.1611,1.0,14500,8.87e-06
4,dt_multi_no_chain,73,low,11.19,1,7.06,0,0.002915,0.01,0,1,0.1549,1.0,14500,5.09e-05
4,dt_multi_no_chain,74,medium,3968.95,1,8.89,0,0.00785,0.02,0,1,0.1503,1.0,14500,1.217e-05
4,dt_multi_no_chain,75,low,5.5,1,7.82,1,0.003256,0.01,0,1,0.1824,1.0,14500,9.393e-05
4,dt_multi_no_chain,76,high,380.98,1,8.75,0,0.012792,0.03,0,1,0.2284,1.0,14500,1.7e-07
4,dt_multi_no_chain,77,high,4701.61,0,13.15,0,0.011342,0.03,0,1,0.2014,1.0,1502500,8.53e-06
4,dt_multi_no_chain,78,medium,371.83,1,9.26,0,0.006501,0.02,0,1,0.2331,1.0,14500,1.97e-06
4,dt_multi_no_chain,79,low,9.42,0,5.94,0,0.00354,0.01,0,1,0.161,1.0,1502500,4.15e-05
4,dt_multi_no_chain,80,medium,3612.68,1,10.08,0,0.00735,0.02,0,1,0.3257,1.0,14500,2.465e-05
4,dt_multi_no_chain,81,medium,3973.47,1,8.6,0,0.004324,0.02,0,1,0.1519,1.0,14500,2.23e-06
4,dt_multi_no_chain,82,high,21.49,0,5.04,0,0.01144,0.03,0,1,0.1819,1.0,1502500,2.28e-06
4,dt_multi_no_chain,83,medium,11.75,1,7.37,0,0.005212,0.02,0,1,0.1732,1.0,14500,7.81e-06
4,dt_multi_no_chain,84,medium,2530.61,1,8.64,1,0.007007,0.02,0,1,0.25,1.0,14500,1.049e-05
4,dt_multi_no_chain,85,low,5.79,1,7.32,0,0.002644,0.01,0,1,0.1572,1.0,14500,7.124e-05
4,dt_multi_no_chain,86,high,20.19,0,12.04,0,0.013524,0.03,0,1,0.151,1.0,1502500,1.25e-05
4,dt_multi_no_chain,87,high,740.58,0,6.84,0,0.008819,0.03,0,1,0.2047,1.0,1502500,2.082e-05
4,dt_multi_no_chain,88,medium,9.12,1,6.92,1,0.004049,0.02,0,1,0.1579,1.0,14500,5.1e-07
4,dt_multi_no_chain,89,low,7.14,1,9.24,0,0.003021,0.01,0,1,0.2992,1.0,14500,1.514e-05
4,dt_multi_no_chain,90,low,9363.06,1,11.02,0,0.003292,0.01,0,1,0.2244,1.0,14500,9.52e-06
4,dt_multi_no_chain,91,medium,8650.6,1,8.87,0,0.004946,0.02,0,1,0.1501,1.0,14500,1.383e-05
4,dt_multi_no_chain,92,low,2.01,1,6.25,0,0.002962,0.01,0,1,0.1689,1.0,14500,5.142e-05
4,dt_multi_no_chain,93,low,724.08,1,5.5,0,0.002639,0.01,0,1,0.2895,1.0,14500,4.276e-05
4,dt_multi_no_chain,94,low,7.86,1,10.85,0,0.002789,0.01,0,1,0.1527,1.0,14500,4.982e-05
4,dt_multi_no_chain,95,low,4.05,1,5.07,1,0.002986,0.01,0,1,0.2551,1.0,14500,1.317e-05
4,dt_multi_no_chain,96,low,9.64,1,9.75,0,0.002608,0.01,0,1,0.1585,1.0,14500,6.755e-05
4,dt_multi_no_chain,97,medium,732.42,1,10.85,0,0.007395,0.02,0,1,0.2014,1.0,14500,1.582e-05
4,dt_multi_no_chain,98,low,5.66,1,9.84,0,0.003156,0.01,0,1,0.1633,1.0,14500,1.318e-05
4,dt_multi_no_chain,99,high,738.56,1,8.03,1,0.014659,0.03,0,1,0.2298,1.0,14500,1.442e-05
4,dt_multi_no_chain,100,low,3.25,1,9.3,0,0.004034,0.01,0,1,0.1663,1.0,14500,7.244e-05
4,dt_multi_no_chain,101,medium,370.95,1,6.58,0,0.005089,0.02,0,1,0.1789,1.0,14500,8.84e-06
4,dt_multi_no_chain,102,medium,1448.03,1,6.84,0,0.005004,0.02,0,1,0.1678,1.0,14500,1.979e-05
4,dt_multi_no_chain,103,low,8.85,1,4.79,0,0.003112,0.01,0,1,0.1817,1.0,14500,2.551e-05
4,dt_multi_no_chain,104,medium,373.73,1,11.65,0,0.004923,0.02,0,1,0.1594,1.0,14500,8.63e-06
4,dt_multi_no_chain,105,medium,11.4,1,10.12,0,0.006717,0.02,0,1,0.1578,1.0,14500,1.099e-05
4,dt_multi_no_chain,106,low,7.46,1,9.24,0,0.002882,0.01,0,1,0.1572,1.0,14500,4.777e-05
4,dt_multi_no_chain,107,low,7.08,1,8.76,1,0.002024,0.01,0,1,0.2989,1.0,14500,1.168e-05
