run_id,config,incident_id,complexity,latency_s,success,workload,justified,alpha,noise_sigma
17,dt,56,high,11898.06,0,16.61,0,0.01229,0.03
17,dt,57,high,2180.16,0,22.86,0,0.008594,0.03
17,dt,58,high,6132.09,0,19.45,0,0.013278,0.03
17,dt,59,low,32415.36,1,20.73,0,0.0023,0.01
17,dt,60,medium,23056.13,1,16.42,0,0.004851,0.02
17,dt,61,high,5412.14,1,22.37,0,0.011957,0.03
17,dt,62,medium,9016.08,0,16.59,0,0.003845,0.02
17,dt,63,medium,13331.47,1,20.7,0,0.005161,0.02
17,dt,64,low,36377.25,1,25.64,0,0.003363,0.01
17,dt,65,low,44294.61,1,15.98,0,0.002578,0.01
17,dt,66,low,30984.04,1,28.2,1,0.003795,0.01
17,dt,67,medium,14422.66,0,16.61,1,0.005763,0.02
17,dt,68,high,10095.44,0,22.2,0,0.013671,0.03
17,dt,69,medium,23420.44,1,26.4,0,0.007601,0.02
17,dt,70,low,32415.25,0,21.83,0,0.003297,0.01
17,dt,71,medium,15503.25,0,20.25,0,0.005843,0.02
17,dt,72,high,5049.66,0,18.31,1,0.011638,0.03
17,dt,73,low,46092.6,1,23.71,0,0.003219,0.01
17,dt,74,low,42853.18,1,16.3,0,0.00316,0.01
17,dt,75,high,5777.9,0,17.56,1,0.014242,0.03
17,dt,76,high,5776.45,0,19.32,0,0.014265,0.03
17,dt,77,low,48256.45,1,20.47,0,0.002656,0.01
17,dt,78,high,3974.65,0,21.26,0,0.012145,0.03
17,dt,79,high,6858.62,0,17.29,0,0.009807,0.03
17,dt,80,medium,22700.21,1,22.89,0,0.003753,0.02
17,dt,81,low,44653.46,1,21.04,0,0.00318,0.01
17,dt,82,low,30256.09,1,22.57,0,0.003682,0.01
17,dt,83,low,42498.51,1,22.01,0,0.003184,0.01
17,dt,84,high,14055.87,0,23.64,0,0.008446,0.03
17,dt,85,medium,20178.5,0,18.59,0,0.006123,0.02
17,dt,86,high,4689.01,0,23.4,0,0.012031,0.03
17,dt,87,high,9741.33,0,16.98,1,0.013527,0.03
17,dt,88,high,5783.53,0,19.08,0,0.008657,0.03
17,dt,89,medium,21978.71,0,20.28,1,0.005582,0.02
17,dt,90,medium,19098.42,1,23.41,0,0.005221,0.02
17,dt,91,medium,20896.35,1,19.94,0,0.006998,0.02
17,dt,92,high,9012.08,0,20.43,0,0.011245,0.03
17,dt,93,high,8292.6,1,19.7,0,0.010586,0.03
17,dt,94,medium,28100.58,0,21.22,0,0.006447,0.02
17,dt,95,high,5776.8,0,18.24,0,0.013399,0.03
17,dt,96,low,8302.64,0,18.55,0,0.002667,0.01
17,dt,97,high,7572.77,0,21.24,0,0.008924,0.03
17,dt,98,medium,16220.49,1,20.33,0,0.006931,0.02
17,dt,99,high,3620.31,0,24.59,0,0.012048,0.03
17,dt,100,medium,3614.01,0,26.56,0,0.005464,0.02
17,dt,101,medium,12982.46,0,19.71,1,0.006425,0.02
17,dt,102,low,37819.08,0,18.46,0,0.00369,0.01
17,dt,103,medium,18019.41,0,19.85,0,0.004937,0.02
17,dt,104,low,36377.66,1,21.24,0,0.002614,0.01
17,dt,105,high,5779.04,0,18.31,0,0.011398,0.03
17,dt,106,high,6142.88,0,19.85,0,0.012629,0.03
17,dt,107,medium,12975.38,0,18.98,0,0.007059,0.02
17,dt,108,low,34573.94,1,28.12,0,0.00254,0.01
17,dt,109,high,11173.85,0,18.02,0,0.013998,0.03
17,dt,110,low,30974.86,1,22.54,0,0.003551,0.01
17,dt,111,high,9022.84,0,19.14,1,0.011279,0.03
17,dt,112,medium,25581.9,0,17.81,0,0.005935,0.02
17,dt,113,medium,3980.94,0,20.67,0,0.007209,0.02
17,dt,114,high,10090.96,1,16.99,0,0.010341,0.03
17,dt,115,high,5409.61,0,21.44,0,0.011903,0.03
17,dt,116,medium,12978.8,0,24.17,0,0.007299,0.02
17,dt,117,low,63379.96,1,13.22,0,0.002624,0.01
17,dt,118,low,48256.21,1,19.21,0,0.002997,0.01
17,dt,119,low,21254.05,1,20.51,0,0.00361,0.01
18,dt,0,low,53652.08,1,21.36,0,0.002652,0.01
18,dt,1,high,15503.17,0,18.24,0,0.01041,0.03
18,dt,2,high,11542.13,0,16.92,0,0.011313,0.03
18,dt,3,medium,14772.57,0,24.44,0,0.004328,0.02
18,dt,4,low,46465.2,1,20.0,1,0.003185,0.01
18,dt,5,medium,9015.79,1,25.1,0,0.006272,0.02
18,dt,6,high,8297.42,0,24.29,0,0.013929,0.03
18,dt,7,medium,20172.19,1,22.86,0,0.005799,0.02
18,dt,8,high,8655.26,0,19.49,0,0.011412,0.03
18,dt,9,low,54381.74,1,15.9,0,0.002979,0.01
18,dt,10,medium,19812.26,0,25.56,0,0.005984,0.02
18,dt,11,medium,10100.89,1,21.77,1,0.003402,0.02
18,dt,12,medium,9377.27,1,23.34,1,0.00498,0.02
18,dt,13,low,55815.95,1,16.52,1,0.002646,0.01
18,dt,14,low,51857.31,0,19.81,0,0.002479,0.01
18,dt,15,medium,11179.09,0,22.95,0,0.007394,0.02
18,dt,16,low,49340.33,1,21.33,0,0.002852,0.01
18,dt,17,low,45736.69,1,26.45,0,0.003089,0.01
18,dt,18,medium,18372.87,0,22.86,0,0.005269,0.02
18,dt,19,medium,16939.63,0,23.55,1,0.007836,0.02
18,dt,20,high,5414.75,0,16.49,0,0.012455,0.03
18,dt,21,low,51141.1,1,18.02,0,0.003278,0.01
18,dt,22,low,57261.16,1,17.4,0,0.002781,0.01
18,dt,23,low,38537.92,1,21.61,0,0.002783,0.01
18,dt,24,high,3973.9,0,18.51,0,0.013166,0.03
18,dt,25,high,4700.34,1,16.68,0,0.007736,0.03
18,dt,26,medium,27740.76,0,22.6,0,0.006157,0.02
18,dt,27,high,2538.63,0,23.59,0,0.010718,0.03
18,dt,28,medium,4702.95,1,16.53,0,0.006219,0.02
18,dt,29,high,16577.01,0,22.97,0,0.008191,0.03
18,dt,30,low,72731.82,0,18.99,0,0.002164,0.01
18,dt,31,low,58698.3,1,16.14,0,0.002679,0.01
18,dt,32,medium,14060.6,0,20.75,0,0.006414,0.02
18,dt,33,low,27374.22,1,16.38,0,0.002723,0.01
18,dt,34,low,26653.51,0,20.43,0,0.003266,0.01
18,dt,35,high,9017.6,1,20.0,0,0.014804,0.03
18,dt,36,low,47541.1,1,24.53,0,0.002551,0.01
18,dt,37,low,43581.16,1,21.4,0,0.002689,0.01
18,dt,38,low,36373.25,1,24.1,0,0.003506,0.01
18,dt,39,low,46454.8,1,26.09,0,0.002933,0.01
18,dt,40,low,41051.87,1,19.05,0,0.003702,0.01
18,dt,41,high,5780.87,1,24.68,0,0.013587,0.03
18,dt,42,medium,19462.72,0,19.07,0,0.005494,0.02
18,dt,43,high,11899.16,0,18.08,0,0.013932,0.03
18,dt,44,medium,16943.44,1,26.12,0,0.006525,0.02
18,dt,45,medium,16571.24,0,22.64,0,0.006186,0.02
18,dt,46,medium,10090.77,0,24.77,0,0.00631,0.02
18,dt,47,medium,28104.39,1,19.64,0,0.00621,0.02
18,dt,48,medium,7219.39,1,23.57,1,0.004516,0.02
18,dt,49,medium,15864.85,0,17.78,0,0.004868,0.02
18,dt,50,medium,24131.39,1,26.53,0,0.005689,0.02
18,dt,51,low,38177.67,1,23.66,0,0.002737,0.01
18,dt,52,high,6859.79,0,21.09,0,0.01305,0.03
18,dt,53,low,35655.16,1,23.69,0,0.003535,0.01
18,dt,54,high,2178.84,0,15.45,0,0.011565,0.03
18,dt,55,low,28460.15,0,19.63,0,0.002314,0.01
18,dt,56,high,8655.53,0,19.14,0,0.010032,0.03
18,dt,57,low,8304.29,0,20.27,0,0.002393,0.01
18,dt,58,low,24854.42,0,17.02,1,0.002295,0.01
18,dt,59,low,50777.82,1,20.78,0,0.002018,0.01
18,dt,60,low,38540.88,1,18.9,0,0.003798,0.01
18,dt,61,high,9018.52,1,13.78,0,0.012216,0.03
18,dt,62,medium,15495.55,1,21.2,0,0.00651,0.02
18,dt,63,high,7937.24,0,24.56,0,0.012978,0.03
18,dt,64,low,53662.43,0,18.68,0,0.002782,0.01
18,dt,65,medium,10813.09,0,23.39,0,0.007439,0.02
18,dt,66,high,8296.74,0,18.62,0,0.012496,0.03
18,dt,67,low,34580.41,1,22.59,1,0.004274,0.01
18,dt,68,high,9020.64,0,18.06,1,0.01492,0.03
18,dt,69,low,60860.11,1,22.49,0,0.002747,0.01
18,dt,70,high,5423.83,0,20.07,1,0.012101,0.03
18,dt,71,medium,14412.99,1,18.78,0,0.005297,0.02
18,dt,72,high,11179.41,1,21.94,0,0.014631,0.03
18,dt,73,low,47536.12,0,19.82,0,0.002661,0.01
18,dt,74,high,3972.96,0,19.69,0,0.01536,0.03
18,dt,75,low,34936.78,1,18.55,0,0.003941,0.01
18,dt,76,medium,15134.67,1,27.1,0,0.007003,0.02
18,dt,77,medium,19456.83,1,19.37,0,0.005523,0.02
18,dt,78,low,54734.11,1,16.36,0,0.002389,0.01
18,dt,79,low,58335.88,1,16.98,0,0.003001,0.01
18,dt,80,high,3981.82,1,22.82,0,0.012444,0.03
18,dt,81,low,31336.82,1,25.72,0,0.0042,0.01
18,dt,82,low,34573.72,1,20.26,0,0.002973,0.01
18,dt,83,medium,25584.37,1,22.7,0,0.006141,0.02
18,dt,84,high,10825.66,0,19.13,1,0.012034,0.03
18,dt,85,medium,24499.0,1,22.75,0,0.005503,0.02
18,dt,86,high,2540.09,0,22.64,0,0.012958,0.03
18,dt,87,low,54019.79,1,22.18,0,0.002665,0.01
18,dt,88,high,9021.62,1,20.97,1,0.008846,0.03
18,dt,89,low,62294.98,0,20.61,0,0.00218,0.01
18,dt,90,high,7219.67,0,19.54,0,0.008389,0.03
18,dt,91,high,2898.99,0,17.72,0,0.009643,0.03
18,dt,92,low,51497.16,1,26.49,0,0.002568,0.01
18,dt,93,low,51494.04,1,21.66,0,0.002343,0.01
18,dt,94,medium,12971.59,0,15.29,0,0.008033,0.02
18,dt,95,high,3259.65,1,20.35,0,0.012272,0.03
18,dt,96,high,3978.93,1,24.96,0,0.009982,0.03
18,dt,97,low,27746.4,1,23.3,0,0.003894,0.01
18,dt,98,low,35298.72,0,18.12,0,0.002178,0.01
18,dt,99,medium,13695.01,1,16.55,0,0.005239,0.02
18,dt,100,high,4336.01,1,16.11,1,0.014301,0.03
18,dt,101,high,5417.49,1,20.72,0,0.012855,0.03
18,dt,102,medium,13334.57,0,19.17,0,0.004622,0.02
18,dt,103,medium,15861.09,1,20.41,0,0.005606,0.02
18,dt,104,medium,24858.02,1,22.97,0,0.005987,0.02
18,dt,105,medium,14775.66,1,20.78,0,0.004623,0.02
18,dt,106,high,15854.72,1,23.81,0,0.011649,0.03
18,dt,107,medium,16941.3,0,15.66,0,0.006199,0.02
18,dt,108,high,2177.39,0,21.51,0,0.011477,0.03
18,dt,109,high,8655.13,0,25.23,0,0.009697,0.03
18,dt,110,high,6146.14,0,26.27,0,0.011944,0.03
18,dt,111,high,13703.17,0,19.73,0,0.013027,0.03
18,dt,112,low,60856.35,1,21.23,0,0.002295,0.01
18,dt,113,low,29176.88,1,24.99,1,0.002829,0.01
18,dt,114,medium,19453.16,1,23.58,0,0.006676,0.02
18,dt,115,medium,11543.7,0,18.38,0,0.005797,0.02
18,dt,116,high,2895.28,0,16.62,0,0.010412,0.03
18,dt,117,high,6496.22,0,22.78,0,0.012076,0.03
18,dt,118,low,41416.42,0,24.19,0,0.003058,0.01
18,dt,119,high,12254.09,0,23.43,0,0.010383,0.03
19,dt,0,high,7579.77,0,23.62,0,0.011314,0.03
19,dt,1,medium,28458.55,0,19.54,0,0.006416,0.02
19,dt,2,medium,20901.56,1,25.0,1,0.005772,0.02
19,dt,3,medium,12616.83,0,15.52,0,0.007055,0.02
19,dt,4,low,41057.55,1,22.36,0,0.003765,0.01
19,dt,5,high,6493.72,0,23.83,0,0.008796,0.03
19,dt,6,low,5063.55,0,16.45,1,0.002591,0.01
19,dt,7,low,47171.06,1,18.27,0,0.003043,0.01
19,dt,8,high,5070.23,0,23.61,0,0.013999,0.03
19,dt,9,high,8291.21,0,23.08,0,0.015126,0.03
19,dt,10,high,5055.98,0,20.59,0,0.013353,0.03
19,dt,11,low,35660.73,1,17.65,0,0.003267,0.01
19,dt,12,medium,26295.46,1,24.33,0,0.006625,0.02
19,dt,13,low,47539.42,1,22.18,0,0.002773,0.01
19,dt,14,high,6856.91,0,21.39,0,0.012353,0.03
19,dt,15,low,51137.21,1,21.87,0,0.003271,0.01
19,dt,16,medium,13698.36,0,20.16,0,0.006472,0.02
19,dt,17,low,46826.03,1,25.24,0,0.003169,0.01
19,dt,18,low,56540.85,1,17.94,0,0.002998,0.01
19,dt,19,high,3972.75,1,18.24,0,0.011497,0.03
19,dt,20,medium,8655.83,1,20.28,0,0.007607,0.02
19,dt,21,medium,10810.44,1,23.81,0,0.006793,0.02
19,dt,22,high,15855.12,1,17.66,0,0.007966,0.03
19,dt,23,high,7940.44,0,19.39,1,0.010006,0.03
19,dt,24,low,49339.28,1,18.72,0,0.003015,0.01
19,dt,25,low,43211.24,1,21.48,0,0.002992,0.01
19,dt,26,medium,15853.83,1,22.93,0,0.006149,0.02
19,dt,27,medium,17661.34,1,20.13,0,0.005599,0.02
19,dt,28,low,42854.53,1,22.28,0,0.002551,0.01
19,dt,29,medium,27385.66,0,20.49,0,0.006521,0.02
19,dt,30,high,8657.3,0,20.24,1,0.011112,0.03
19,dt,31,high,3616.67,0,17.8,0,0.011345,0.03
19,dt,32,low,49334.87,1,16.01,0,0.002538,0.01
19,dt,33,medium,12621.79,1,18.6,0,0.004055,0.02
19,dt,34,low,47187.28,1,21.64,0,0.002944,0.01
19,dt,35,low,23060.61,0,19.41,0,0.0031,0.01
19,dt,36,medium,22342.4,0,21.94,0,0.006751,0.02
19,dt,37,high,2542.34,0,17.94,0,0.011281,0.03
19,dt,38,high,6137.66,1,21.32,0,0.013207,0.03
19,dt,39,medium,14060.86,1,14.45,1,0.006623,0.02
19,dt,40,medium,12266.29,0,27.52,0,0.005692,0.02
19,dt,41,high,15855.35,1,23.78,0,0.010904,0.03
19,dt,42,low,38890.66,0,18.31,0,0.003752,0.01
19,dt,43,high,9019.07,0,22.58,0,0.012791,0.03
19,dt,44,high,9377.14,0,26.29,0,0.013175,0.03
19,dt,45,high,6491.06,1,28.13,0,0.012419,0.03
19,dt,46,medium,11545.95,0,18.24,1,0.008359,0.02
19,dt,47,medium,28820.36,0,22.81,0,0.005979,0.02
19,dt,48,high,6132.92,0,18.35,0,0.011703,0.03
19,dt,49,low,26297.49,0,23.8,0,0.003144,0.01
19,dt,50,medium,10820.02,0,20.9,0,0.006159,0.02
19,dt,51,low,34224.16,1,19.87,0,0.003575,0.01
19,dt,52,low,38535.99,1,19.63,0,0.002993,0.01
19,dt,53,medium,8297.56,0,17.81,1,0.006623,0.02
19,dt,54,high,3616.06,0,23.38,0,0.012634,0.03
19,dt,55,medium,25220.36,1,25.56,0,0.004273,0.02
19,dt,56,high,7938.35,0,22.15,0,0.01244,0.03
19,dt,57,high,11529.7,0,19.35,0,0.010063,0.03
19,dt,58,low,45373.95,1,24.86,0,0.003054,0.01
19,dt,59,medium,10097.95,0,25.21,0,0.007676,0.02
19,dt,60,medium,26659.86,1,20.03,1,0.006016,0.02
19,dt,61,medium,14421.81,0,21.86,0,0.005916,0.02
19,dt,62,high,2531.98,0,24.24,0,0.011265,0.03
19,dt,63,medium,11902.42,0,23.6,0,0.006947,0.02
19,dt,64,medium,13695.75,1,25.25,0,0.006031,0.02
19,dt,65,low,41424.69,1,17.97,0,0.001986,0.01
19,dt,66,medium,10456.35,0,21.3,0,0.006135,0.02
19,dt,67,low,39980.25,1,19.69,0,0.002849,0.01
19,dt,68,low,48252.96,0,21.84,0,0.002228,0.01
19,dt,69,high,3256.05,0,23.92,0,0.012468,0.03
19,dt,70,low,32772.69,1,19.22,1,0.003511,0.01
19,dt,71,low,61576.9,1,21.68,0,0.002462,0.01
19,dt,72,low,27011.92,1,18.17,0,0.004038,0.01
19,dt,73,medium,21255.13,0,19.61,0,0.005268,0.02
19,dt,74,high,8656.9,0,18.61,0,0.010507,0.03
19,dt,75,high,2542.85,0,28.36,0,0.012679,0.03
19,dt,76,high,8286.38,1,21.75,0,0.009708,0.03
19,dt,77,low,45017.01,1,14.51,1,0.003008,0.01
19,dt,78,medium,9741.31,1,27.64,0,0.005339,0.02
19,dt,79,low,43213.77,1,18.52,1,0.002854,0.01
19,dt,80,high,5410.58,0,26.31,1,0.013361,0.03
19,dt,81,low,47177.34,1,21.77,0,0.003025,0.01
19,dt,82,medium,22336.66,0,23.1,0,0.004792,0.02
19,dt,83,low,42489.7,1,18.1,0,0.002705,0.01
19,dt,84,medium,19455.96,0,16.43,0,0.007491,0.02
19,dt,85,low,34943.8,1,19.04,0,0.003979,0.01
19,dt,86,medium,16213.27,0,24.07,0,0.004296,0.02
19,dt,87,medium,18376.42,1,17.36,0,0.005691,0.02
19,dt,88,low,48613.53,1,20.53,1,0.002722,0.01
19,dt,89,medium,24850.98,1,12.8,0,0.005517,0.02
19,dt,90,medium,18378.07,1,22.66,0,0.006225,0.02
19,dt,91,high,3614.48,1,17.24,0,0.010543,0.03
19,dt,92,low,45381.28,0,24.95,0,0.003207,0.01
19,dt,93,low,57619.99,1,19.33,0,0.002633,0.01
19,dt,94,low,32420.18,1,19.8,0,0.003307,0.01
19,dt,95,medium,16218.85,0,19.83,0,0.00644,0.02
19,dt,96,low,31337.07,1,20.76,0,0.002411,0.01
19,dt,97,high,8661.88,0,17.95,0,0.011076,0.03
19,dt,98,low,44659.86,1,19.12,0,0.002885,0.01
19,dt,99,medium,16218.49,1,19.4,0,0.006549,0.02
19,dt,100,high,6853.65,0,20.36,1,0.011255,0.03
19,dt,101,low,49333.39,1,18.4,1,0.002949,0.01
19,dt,102,medium,21610.06,1,23.11,0,0.00463,0.02
19,dt,103,low,38172.1,1,25.53,0,0.002978,0.01
19,dt,104,medium,12980.15,1,22.18,1,0.005799,0.02
19,dt,105,high,2898.68,0,22.85,0,0.011352,0.03
19,dt,106,low,37819.71,1,22.79,0,0.00327,0.01
19,dt,107,low,43577.23,1,26.25,0,0.003104,0.01
19,dt,108,high,6496.63,0,27.02,0,0.010043,0.03
19,dt,109,medium,28097.88,0,20.36,1,0.005191,0.02
19,dt,110,low,50775.86,0,21.45,0,0.00252,0.01
19,dt,111,medium,11177.05,1,21.68,0,0.006134,0.02
19,dt,112,high,15135.83,0,20.85,0,0.012191,0.03
19,dt,113,low,47900.14,1,18.51,0,0.00357,0.01
19,dt,114,medium,10457.44,0,21.24,1,0.005466,0.02
19,dt,115,low,52936.22,1,22.93,0,0.00329,0.01
19,dt,116,high,5055.19,1,20.37,0,0.014006,0.03
19,dt,117,low,39261.89,1,20.54,0,0.00313,0.01
19,dt,118,medium,17656.03,0,20.42,0,0.00683,0.02
19,dt,119,high,7578.49,1,15.26,1,0.013288,0.03
20,dt,0,high,2173.67,0,17.43,0,0.013684,0.03
20,dt,1,medium,26299.52,1,19.17,0,0.005769,0.02
20,dt,2,high,8299.1,1,24.08,0,0.009967,0.03
20,dt,3,medium,9380.85,1,24.52,0,0.005773,0.02
20,dt,4,low,59418.74,1,23.12,0,0.00232,0.01
20,dt,5,low,44661.27,1,17.51,1,0.00372,0.01
20,dt,6,high,5053.09,1,19.36,0,0.015195,0.03
20,dt,7,high,6490.03,1,21.36,0,0.012394,0.03
20,dt,8,low,33137.92,1,18.24,0,0.003022,0.01
20,dt,9,high,3623.1,0,20.87,0,0.014235,0.03
20,dt,10,low,45022.49,1,20.03,0,0.00348,0.01
20,dt,11,low,36383.3,1,20.64,0,0.002886,0.01
20,dt,12,medium,14052.37,1,27.39,0,0.006403,0.02
20,dt,13,medium,7214.97,1,15.35,0,0.003855,0.02
20,dt,14,medium,13699.71,1,22.36,0,0.005419,0.02
20,dt,15,medium,13336.36,0,17.84,0,0.0084,0.02
20,dt,16,high,12970.73,0,16.75,0,0.011189,0.03
20,dt,17,high,9737.14,1,22.33,0,0.009347,0.03
20,dt,18,medium,5059.38,1,27.14,0,0.005509,0.02
20,dt,19,medium,21974.45,1,21.48,0,0.004841,0.02
20,dt,20,medium,16209.01,0,20.03,0,0.004427,0.02
20,dt,21,medium,15487.53,0,22.65,0,0.007616,0.02
20,dt,22,high,2177.01,0,26.39,0,0.01063,0.03
20,dt,23,medium,9372.86,0,21.27,0,0.006238,0.02
20,dt,24,high,7933.62,1,20.21,0,0.012532,0.03
20,dt,25,low,41421.76,1,21.05,0,0.002705,0.01
20,dt,26,low,35298.51,1,22.55,0,0.003345,0.01
20,dt,27,low,30620.91,0,18.71,1,0.003603,0.01
20,dt,28,high,3256.27,1,21.51,0,0.010139,0.03
20,dt,29,low,29537.84,1,19.0,0,0.004035,0.01
20,dt,30,high,2535.46,0,23.05,0,0.007593,0.03
20,dt,31,high,9010.2,0,22.09,1,0.009631,0.03
20,dt,32,high,2172.68,1,20.84,1,0.014511,0.03
20,dt,33,low,41420.36,1,16.78,1,0.003514,0.01
20,dt,34,medium,9736.87,0,18.85,1,0.005696,0.02
20,dt,35,medium,32060.78,1,20.94,0,0.005241,0.02
20,dt,36,high,6856.31,0,24.03,0,0.011913,0.03
20,dt,37,high,3976.58,0,21.29,0,0.013456,0.03
20,dt,38,low,41776.99,1,17.58,0,0.003601,0.01
20,dt,39,low,52217.03,1,23.55,0,0.003294,0.01
20,dt,40,medium,20537.22,0,14.74,0,0.006288,0.02
20,dt,41,medium,19103.78,1,24.63,1,0.004956,0.02
20,dt,42,medium,8293.95,1,15.39,0,0.004049,0.02
20,dt,43,low,33132.84,1,23.58,0,0.003034,0.01
20,dt,44,medium,12979.02,0,20.43,0,0.006361,0.02
20,dt,45,low,53301.02,1,15.65,0,0.002889,0.01
20,dt,46,low,30616.8,1,19.28,0,0.003385,0.01
20,dt,47,high,2896.82,0,17.65,0,0.011762,0.03
20,dt,48,medium,13337.85,1,17.98,0,0.004555,0.02
20,dt,49,low,35654.1,1,19.98,0,0.0033,0.01
20,dt,50,low,34574.93,1,18.94,0,0.003577,0.01
20,dt,51,low,39258.35,1,19.47,0,0.003059,0.01
20,dt,52,low,44291.7,1,19.08,0,0.003424,0.01
20,dt,53,medium,18017.21,1,22.31,0,0.005457,0.02
20,dt,54,medium,23056.93,1,21.95,1,0.006318,0.02
20,dt,55,high,7576.71,0,22.22,1,0.015124,0.03
20,dt,56,low,55096.23,1,16.92,0,0.002801,0.01
20,dt,57,high,4337.83,0,24.47,0,0.008287,0.03
20,dt,58,medium,12974.39,1,22.83,0,0.00327,0.02
20,dt,59,high,5777.14,1,27.08,0,0.009647,0.03
20,dt,60,medium,15496.14,1,21.11,0,0.007727,0.02
20,dt,61,medium,12260.46,1,22.96,0,0.006802,0.02
20,dt,62,medium,10094.66,1,16.14,0,0.004945,0.02
20,dt,63,medium,19811.94,1,21.33,0,0.005569,0.02
20,dt,64,low,46459.13,1,22.75,1,0.003617,0.01
20,dt,65,low,53657.79,1,20.07,0,0.002152,0.01
20,dt,66,low,36025.44,1,17.23,0,0.003344,0.01
20,dt,67,high,16938.6,0,18.59,0,0.010402,0.03
20,dt,68,high,5062.06,0,22.79,1,0.009484,0.03
20,dt,69,high,5421.07,0,17.51,0,0.014016,0.03
20,dt,70,high,7222.21,0,19.98,0,0.011848,0.03
20,dt,71,medium,27017.33,1,20.59,0,0.004515,0.02
20,dt,72,low,51491.15,1,12.84,0,0.00319,0.01
20,dt,73,high,9019.17,1,23.33,0,0.012936,0.03
20,dt,74,low,45016.3,0,16.03,0,0.003034,0.01
20,dt,75,low,45373.27,1,21.81,0,0.003735,0.01
20,dt,76,high,6503.22,0,21.12,0,0.009992,0.03
20,dt,77,medium,19453.67,0,27.43,0,0.006562,0.02
20,dt,78,low,37810.71,1,16.03,0,0.003609,0.01
20,dt,79,low,53661.48,1,18.48,0,0.002723,0.01
20,dt,80,high,7568.09,0,19.44,0,0.012958,0.03
20,dt,81,high,14416.87,0,18.76,0,0.012469,0.03
20,dt,82,low,49701.98,1,21.89,0,0.003012,0.01
20,dt,83,medium,16575.49,1,21.59,0,0.005014,0.02
20,dt,84,low,45737.99,1,24.63,0,0.003324,0.01
20,dt,85,high,3986.11,0,17.99,0,0.009446,0.03
20,dt,86,high,5422.44,0,20.38,1,0.013627,0.03
20,dt,87,low,56178.43,1,16.82,0,0.00265,0.01
20,dt,88,low,36377.84,1,17.65,0,0.003103,0.01
20,dt,89,medium,26297.31,1,23.14,0,0.00572,0.02
20,dt,90,high,6498.02,0,25.26,0,0.012636,0.03
20,dt,91,medium,18737.07,1,19.56,0,0.004043,0.02
20,dt,92,low,40336.1,1,19.75,0,0.004246,0.01
20,dt,93,high,3980.59,0,18.31,0,0.011939,0.03
20,dt,94,low,72736.25,1,20.4,0,0.002269,0.01
20,dt,95,low,48258.86,1,23.57,0,0.003626,0.01
20,dt,96,low,48618.21,1,24.59,0,0.003147,0.01
20,dt,97,low,28458.41,1,18.42,0,0.002834,0.01
20,dt,98,low,32062.92,1,17.99,0,0.003517,0.01
20,dt,99,low,49700.87,1,18.95,0,0.003253,0.01
20,dt,100,medium,15137.16,1,23.41,0,0.007052,0.02
20,dt,101,high,5412.38,0,20.62,1,0.012961,0.03
20,dt,102,high,5766.35,1,21.25,0,0.013616,0.03
20,dt,103,low,46823.36,1,18.59,0,0.00239,0.01
20,dt,104,low,36015.71,0,25.5,1,0.002535,0.01
20,dt,105,low,47897.54,1,24.5,0,0.002889,0.01
20,dt,106,high,11181.76,0,20.53,0,0.011004,0.03
20,dt,107,medium,21978.1,1,23.4,0,0.004684,0.02
20,dt,108,medium,16576.95,1,25.44,1,0.006735,0.02
20,dt,109,low,46096.7,1,19.12,0,0.003768,0.01
20,dt,110,low,38540.33,1,17.4,0,0.002293,0.01
20,dt,111,high,9732.36,0,16.88,0,0.017629,0.03
20,dt,112,medium,12972.81,1,26.03,0,0.006091,0.02
20,dt,113,high,6499.76,0,22.44,0,0.013554,0.03
20,dt,114,low,74547.34,1,18.6,0,0.001599,0.01
20,dt,115,medium,10464.28,0,27.88,0,0.005396,0.02
20,dt,116,medium,10457.78,1,20.48,0,0.006157,0.02
20,dt,117,medium,9383.62,0,17.24,0,0.005621,0.02
20,dt,118,high,5061.98,0,23.11,0,0.013362,0.03
20,dt,119,low,52220.71,1,24.82,0,0.002781,0.01
21,dt,0,medium,8658.12,0,20.36,0,0.005304,0.02
21,dt,1,high,9744.42,0,20.04,0,0.011984,0.03
21,dt,2,low,59061.22,1,18.32,0,0.002949,0.01
21,dt,3,high,5059.25,0,22.55,0,0.012082,0.03
21,dt,4,medium,21615.74,1,19.97,1,0.004886,0.02
21,dt,5,medium,21969.4,0,21.2,0,0.005969,0.02
21,dt,6,medium,9732.69,1,17.54,0,0.007333,0.02
21,dt,7,medium,12973.31,0,20.37,0,0.006942,0.02
21,dt,8,high,9376.79,1,15.31,0,0.01182,0.03
21,dt,9,low,38900.2,1,25.41,1,0.003695,0.01
21,dt,10,low,66612.62,1,22.89,0,0.002563,0.01
21,dt,11,low,56899.17,1,19.69,0,0.003089,0.01
21,dt,12,medium,20175.21,0,15.16,0,0.005179,0.02
21,dt,13,high,4333.02,0,21.24,0,0.014657,0.03
21,dt,14,low,38179.57,1,20.19,0,0.003397,0.01
21,dt,15,high,5414.72,0,28.67,0,0.012217,0.03
21,dt,16,low,40342.78,0,21.16,0,0.00192,0.01
21,dt,17,high,3977.56,0,24.78,0,0.012446,0.03
21,dt,18,medium,9378.97,0,18.22,0,0.006534,0.02
21,dt,19,low,45020.07,0,19.81,0,0.002761,0.01
21,dt,20,high,2177.37,1,19.88,0,0.010061,0.03
